frame.encap_type,frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52213,0,121353520,0,0,0,0,0,1,0,0,0,0,30208,0.006191000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52123,0,1340711992,0,0,0,0,0,1,0,0,0,0,30208,0.006387000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52205,0,3559018283,0,0,0,0,0,1,0,0,0,0,17408,0.006243000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52221,0,3983847200,0,0,0,0,0,1,0,0,0,0,17408,0.006223000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52198,0,3542732724,0,0,0,0,0,1,0,0,0,0,30208,0.006394000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52247,0,756724990,0,0,0,0,0,1,0,0,0,0,17408,0.006349000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52371,0,2499397135,0,0,0,0,0,1,0,0,0,0,30208,0.006208000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52183,0,1941472261,0,0,0,0,0,1,0,0,0,0,30208,0.006516000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52331,0,3449702219,0,0,0,0,0,1,0,0,0,0,30208,0.006334000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52477,0,1135688872,0,0,0,0,0,1,0,0,0,0,17408,0.006095000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52264,0,3755657721,0,0,0,0,0,1,0,0,0,0,17408,0.006479000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52273,0,4288243889,0,0,0,0,0,1,0,0,0,0,30208,0.006490000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52284,0,347914967,0,0,0,0,0,1,0,0,0,0,30208,0.006628000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52309,0,2191389258,0,0,0,0,0,1,0,0,0,0,30208,0.006605000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52138,0,3762284655,0,0,0,0,0,1,0,0,0,0,30208,0.006903000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52238,0,1027374444,0,0,0,0,0,1,0,0,0,0,30208,0.006712000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52421,0,1823016153,0,0,0,0,0,1,0,0,0,0,30208,0.006392000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52321,0,2348565746,0,0,0,0,0,1,0,0,0,0,30208,0.006599000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52110,0,3389682007,0,0,0,0,0,1,0,0,0,0,17408,0.007093000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52359,0,357559916,0,0,0,0,0,1,0,0,0,0,30208,0.006645000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52444,0,1632476346,0,0,0,0,0,1,0,0,0,0,17408,0.006468000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52390,0,1019860611,0,0,0,0,0,1,0,0,0,0,17408,0.006615000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52144,0,262832970,0,0,0,0,0,1,0,0,0,0,30208,0.007055000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52296,0,4014936290,0,0,0,0,0,1,0,0,0,0,15712,0.006854000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52429,0,1408890746,0,0,0,0,0,1,0,0,0,0,30208,0.006609000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52413,0,58536578,0,0,0,0,0,1,0,0,0,0,30208,0.006675000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52230,0,2634134834,0,0,0,0,0,1,0,0,0,0,30208,0.007007000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52255,0,629966693,0,0,0,0,0,1,0,0,0,0,30208,0.006970000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52190,0,907348615,0,0,0,0,0,1,0,0,0,0,17408,0.007088000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52452,0,2565571106,0,0,0,0,0,1,0,0,0,0,30208,0.006624000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52399,0,3370517013,0,0,0,0,0,1,0,0,0,0,30208,0.006807000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52349,0,1552061903,0,0,0,0,0,1,0,0,0,0,30208,0.006929000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52468,0,3432442907,0,0,0,0,0,1,0,0,0,0,30208,0.006811000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52406,0,2355608213,0,0,0,0,0,1,0,0,0,0,17408,0.007380000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52437,0,1457792141,0,0,0,0,0,1,0,0,0,0,17408,0.007375000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52121,80,8,1824752318,0,0,0,0,0,1,1,0,0,0,28416,99.996223000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52126,80,8,2569395614,0,0,0,0,0,1,1,0,0,0,28416,99.996172000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52131,80,8,2200132414,0,0,0,0,0,1,1,0,0,0,28416,99.996091000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52136,80,8,332879177,0,0,0,0,0,1,1,0,0,0,28416,99.996154000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52142,80,8,4248472147,0,0,0,0,0,1,1,0,0,0,28416,99.996046000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52148,80,8,3368560537,0,0,0,0,0,1,1,0,0,0,28416,99.996174000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52154,80,8,3048358772,0,0,0,0,0,1,1,0,0,0,28416,99.995845000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52159,80,8,2588713650,0,0,0,0,0,1,1,0,0,0,28416,99.995426000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52166,80,8,3073382459,0,0,0,0,0,1,1,0,0,0,28416,99.996222000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52172,80,8,1866875725,0,0,0,0,0,1,1,0,0,0,28416,99.996080000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52179,80,8,3125282951,0,0,0,0,0,1,1,0,0,0,28416,99.996096000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52186,80,8,3024329379,0,0,0,0,0,1,1,0,0,0,28416,99.995715000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52193,80,8,2930962239,0,0,0,0,0,1,1,0,0,0,28416,99.995750000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52201,80,8,2825024080,0,0,0,0,0,1,1,0,0,0,28416,99.995996000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52209,80,8,559393352,0,0,0,0,0,1,1,0,0,0,28416,99.995818000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52217,80,8,3069346504,0,0,0,0,0,1,1,0,0,0,28416,99.996033000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52225,80,8,1594075112,0,0,0,0,0,1,1,0,0,0,28416,99.996125000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52234,80,8,157276286,0,0,0,0,0,1,1,0,0,0,28416,99.996135000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52242,80,8,3543166594,0,0,0,0,0,1,1,0,0,0,28416,99.995891000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52251,80,8,1523385198,0,0,0,0,0,1,1,0,0,0,28416,99.995922000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52260,80,8,910462377,0,0,0,0,0,1,1,0,0,0,28416,99.995942000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52269,80,8,3783410139,0,0,0,0,0,1,1,0,0,0,28416,99.996002000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52279,80,8,2165194394,0,0,0,0,0,1,1,0,0,0,28416,99.995978000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52289,80,8,2553385125,0,0,0,0,0,1,1,0,0,0,28416,99.996515000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52299,80,8,1124041118,0,0,0,0,0,1,1,0,0,0,28416,99.996177000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52307,80,8,3303948015,0,0,0,0,0,1,1,0,0,0,28416,99.995683000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52316,80,8,1615907350,0,0,0,0,0,1,1,0,0,0,28416,99.996070000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52325,80,8,1680129541,0,0,0,0,0,1,1,0,0,0,28416,99.996275000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52334,80,8,3113491016,0,0,0,0,0,1,1,0,0,0,28416,99.996639000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52343,80,8,2378158559,0,0,0,0,0,1,1,0,0,0,28416,99.996367000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52353,80,8,531429706,0,0,0,0,0,1,1,0,0,0,28416,99.996051000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52363,80,8,183276100,0,0,0,0,0,1,1,0,0,0,28416,99.996171000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52373,80,8,3961308018,0,0,0,0,0,1,1,0,0,0,28416,99.996254000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52383,80,8,163093896,0,0,0,0,0,1,1,0,0,0,28416,99.996167000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52392,80,8,667617493,0,0,0,0,0,1,1,0,0,0,28416,99.996197000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52400,80,8,4134856965,0,0,0,0,0,1,1,0,0,0,28416,99.996091000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52408,80,8,2696625520,0,0,0,0,0,1,1,0,0,0,28416,99.996138000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52415,80,8,680103051,0,0,0,0,0,1,1,0,0,0,28416,99.996246000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52423,80,8,95386975,0,0,0,0,0,1,1,0,0,0,28416,99.995910000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52431,80,8,662010971,0,0,0,0,0,1,1,0,0,0,28416,99.996087000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52441,80,8,3043159634,0,0,0,0,0,1,1,0,0,0,28416,99.995679000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52448,80,8,3030455307,0,0,0,0,0,1,1,0,0,0,28416,99.995742000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52457,80,8,3001196529,0,0,0,0,0,1,1,0,0,0,28416,99.996008000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52464,80,8,1134580142,0,0,0,0,0,1,1,0,0,0,28416,99.996278000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52471,80,8,2262129369,0,0,0,0,0,1,1,0,0,0,28416,99.996068000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52478,80,8,1164302607,0,0,0,0,0,1,1,0,0,0,28416,99.996116000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52484,80,8,687477071,0,0,0,0,0,1,1,0,0,0,28416,99.996276000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52488,80,8,3190205362,0,0,0,0,0,1,1,0,0,0,28416,99.995265000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52494,80,8,792966510,0,0,0,0,0,1,1,0,0,0,28416,99.995730000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52500,80,8,3240373426,0,0,0,0,0,1,1,0,0,0,28416,99.995644000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52126,0,1656893060,0,0,0,0,0,1,0,0,0,0,30208,0.005765000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52172,0,3490942564,0,0,0,0,0,1,0,0,0,0,30208,0.005420000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52121,0,2890473825,0,0,0,0,0,1,0,0,0,0,30208,0.005933000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52136,0,2990330099,0,0,0,0,0,1,0,0,0,0,30208,0.005635000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52142,0,2726660045,0,0,0,0,0,1,0,0,0,0,30208,0.005809000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52148,0,2642514550,0,0,0,0,0,1,0,0,0,0,30208,0.005921000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52166,0,4145787458,0,0,0,0,0,1,0,0,0,0,30208,0.005857000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52154,0,3212927147,0,0,0,0,0,1,0,0,0,0,17408,0.005934000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52179,0,3342681824,0,0,0,0,0,1,0,0,0,0,17408,0.005862000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52159,0,453243840,0,0,0,0,0,1,0,0,0,0,17408,0.006016000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52225,0,2957778761,0,0,0,0,0,1,0,0,0,0,30208,0.005848000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52234,0,1407108008,0,0,0,0,0,1,0,0,0,0,30208,0.005828000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52131,0,3372539514,0,0,0,0,0,1,0,0,0,0,30208,0.006205000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52201,0,3714192575,0,0,0,0,0,1,0,0,0,0,30208,0.005941000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52209,0,952027608,0,0,0,0,0,1,0,0,0,0,30208,0.006070000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52299,0,859239608,0,0,0,0,0,1,0,0,0,0,15712,0.005733000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52269,0,280301338,0,0,0,0,0,1,0,0,0,0,30208,0.006202000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52343,0,2877154736,0,0,0,0,0,1,0,0,0,0,17408,0.005854000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52217,0,2465419089,0,0,0,0,0,1,0,0,0,0,30208,0.006424000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52373,0,1087342722,0,0,0,0,0,1,0,0,0,0,30208,0.005841000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52392,0,3076080261,0,0,0,0,0,1,0,0,0,0,30208,0.005916000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52186,0,1990344743,0,0,0,0,0,1,0,0,0,0,17408,0.006731000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52383,0,3540684103,0,0,0,0,0,1,0,0,0,0,17408,0.005951000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52289,0,2056602487,0,0,0,0,0,1,0,0,0,0,17408,0.006449000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52363,0,1659496760,0,0,0,0,0,1,0,0,0,0,30208,0.005994000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52193,0,1961896555,0,0,0,0,0,1,0,0,0,0,30208,0.006726000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52251,0,1820378985,0,0,0,0,0,1,0,0,0,0,30208,0.006549000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52325,0,3113038985,0,0,0,0,0,1,0,0,0,0,30208,0.006230000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52353,0,4269201374,0,0,0,0,0,1,0,0,0,0,30208,0.006142000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52279,0,3639876667,0,0,0,0,0,1,0,0,0,0,30208,0.006560000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52334,0,2253895492,0,0,0,0,0,1,0,0,0,0,30208,0.006516000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52464,0,2998738567,0,0,0,0,0,1,0,0,0,0,30208,0.006079000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52400,0,1616581666,0,0,0,0,0,1,0,0,0,0,17408,0.006244000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52316,0,1351572279,0,0,0,0,0,1,0,0,0,0,30208,0.006602000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52408,0,601581033,0,0,0,0,0,1,0,0,0,0,30208,0.006272000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52431,0,3349565768,0,0,0,0,0,1,0,0,0,0,30208,0.006225000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52441,0,4202884444,0,0,0,0,0,1,0,0,0,0,30208,0.006215000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52471,0,3449454280,0,0,0,0,0,1,0,0,0,0,30208,0.006103000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52457,0,3485190448,0,0,0,0,0,1,0,0,0,0,30208,0.006181000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52500,0,536476209,0,0,0,0,0,1,0,0,0,0,30208,0.006006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52478,0,118256608,0,0,0,0,0,1,0,0,0,0,30208,0.006213000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52415,0,1474720859,0,0,0,0,0,1,0,0,0,0,30208,0.006438000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52484,0,3180983501,0,0,0,0,0,1,0,0,0,0,30208,0.006220000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52423,0,1133600914,0,0,0,0,0,1,0,0,0,0,30208,0.006488000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52494,0,4034699748,0,0,0,0,0,1,0,0,0,0,30208,0.006248000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52260,0,3765312337,0,0,0,0,0,1,0,0,0,0,30208,0.007143000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52448,0,2802549295,0,0,0,0,0,1,0,0,0,0,17408,0.006431000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52307,0,1756678131,0,0,0,0,0,1,0,0,0,0,30208,0.007032000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52488,0,2361216952,0,0,0,0,0,1,0,0,0,0,17408,0.006468000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52242,0,305102006,0,0,0,0,0,1,0,0,0,0,17408,0.011970000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52141,80,8,1360910994,0,0,0,0,0,1,1,0,0,0,28416,99.995230000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52147,80,8,3093249540,0,0,0,0,0,1,1,0,0,0,28416,99.994505000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52153,80,8,712203773,0,0,0,0,0,1,1,0,0,0,28416,99.995483000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52160,80,8,2345398998,0,0,0,0,0,1,1,0,0,0,28416,99.995180000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52167,80,8,3632467356,0,0,0,0,0,1,1,0,0,0,28416,99.993852000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52173,80,8,2358129376,0,0,0,0,0,1,1,0,0,0,28416,99.995202000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52180,80,8,3583848529,0,0,0,0,0,1,1,0,0,0,28416,99.995150000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52187,80,8,4019411124,0,0,0,0,0,1,1,0,0,0,28416,99.994655000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52194,80,8,1405487022,0,0,0,0,0,1,1,0,0,0,28416,99.995534000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52202,80,8,1500383714,0,0,0,0,0,1,1,0,0,0,28416,99.995621000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52210,80,8,3224423174,0,0,0,0,0,1,1,0,0,0,28416,99.993933000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52218,80,8,2929449081,0,0,0,0,0,1,1,0,0,0,28416,99.994822000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52226,80,8,626969286,0,0,0,0,0,1,1,0,0,0,28416,99.994215000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52235,80,8,4258593490,0,0,0,0,0,1,1,0,0,0,28416,99.994477000
